file	nuc_num	celltype	area	dapi_intensity	a647_intensity	a488_intensity
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB262_20220313_009/dw_dapi_001.tiff	26	NES	24410	2123897328.000000	271350055.000000	504444564.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB262_20220313_009/dw_dapi_001.tiff	27	NES	27664	2440568326.000000	320801084.000000	648585655.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB262_20220313_009/dw_dapi_001.tiff	28	NES	41445	4205348947.000000	473557447.000000	1017059732.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB262_20220313_009/dw_dapi_001.tiff	29	NES	27107	2072460259.000000	299961051.000000	732424037.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB262_20220313_009/dw_dapi_001.tiff	30	NES	18649	2034506882.000000	208655907.000000	442051805.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB262_20220313_009/dw_dapi_001.tiff	31	NES	32286	3638920166.000000	379844614.000000	747014140.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB262_20220313_009/dw_dapi_001.tiff	32	NES	20247	2159467100.000000	229696140.000000	609365662.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB262_20220313_009/dw_dapi_001.tiff	33	NES	28579	2061674226.000000	310597956.000000	592375587.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB262_20220313_009/dw_dapi_001.tiff	34	NES	33202	3402068497.000000	400731131.000000	885526776.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB262_20220313_010/dw_dapi_001.tiff	1	NES	38143	2833166376.000000	587102008.000000	787221426.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB262_20220313_010/dw_dapi_001.tiff	2	NES	24631	2523489260.000000	372549148.000000	634830884.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB262_20220313_010/dw_dapi_001.tiff	3	NES	41147	4282672417.000000	616936987.000000	953194379.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB262_20220313_010/dw_dapi_001.tiff	4	NES	23526	2565213842.000000	402787381.000000	571385503.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB262_20220313_010/dw_dapi_001.tiff	5	NES	31483	2122919675.000000	416380064.000000	624234740.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB262_20220313_010/dw_dapi_001.tiff	6	NES	25870	2336455839.000000	399251578.000000	626050636.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB262_20220313_010/dw_dapi_001.tiff	7	NES	26699	2175801087.000000	367834500.000000	570702223.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB262_20220313_010/dw_dapi_001.tiff	8	NES	28992	2465288239.000000	405888543.000000	583721872.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB262_20220313_010/dw_dapi_001.tiff	9	NES	34734	4434171403.000000	566442164.000000	1002335006.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB262_20220313_010/dw_dapi_001.tiff	10	NES	26493	2420528361.000000	383905790.000000	691403990.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB262_20220313_010/dw_dapi_001.tiff	11	NES	41674	4513590142.000000	608712124.000000	924884745.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB262_20220313_010/dw_dapi_001.tiff	12	NES	44759	4299457564.000000	642150352.000000	1006402628.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB262_20220313_010/dw_dapi_001.tiff	13	NES	29116	2280455609.000000	440378850.000000	647509634.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB262_20220313_010/dw_dapi_001.tiff	14	NES	43084	4670185541.000000	678367803.000000	1066153565.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB262_20220313_010/dw_dapi_001.tiff	15	NES	27829	2666758962.000000	394510564.000000	666612698.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB262_20220313_010/dw_dapi_001.tiff	16	NES	27109	2564231092.000000	411431633.000000	744931575.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB262_20220313_010/dw_dapi_001.tiff	17	NES	28117	2361708485.000000	398500847.000000	696283435.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB262_20220313_010/dw_dapi_001.tiff	18	NES	26820	2389254631.000000	393978313.000000	602042874.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB262_20220313_010/dw_dapi_001.tiff	19	NES	30875	2637250488.000000	457395623.000000	847755165.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB262_20220313_010/dw_dapi_001.tiff	20	NES	40501	4509553821.000000	636141566.000000	999608229.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB262_20220313_010/dw_dapi_001.tiff	21	NES	30726	2411198803.000000	428001936.000000	690480369.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB262_20220313_010/dw_dapi_001.tiff	22	NES	33345	4115372585.000000	519941019.000000	943924114.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB262_20220313_010/dw_dapi_001.tiff	23	NES	38245	3377200441.000000	629321671.000000	831125803.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB262_20220313_010/dw_dapi_001.tiff	24	NES	26383	2264737846.000000	376686603.000000	569421868.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB262_20220313_010/dw_dapi_001.tiff	25	NES	28677	2773388471.000000	444634230.000000	786864322.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB262_20220313_010/dw_dapi_001.tiff	26	NES	28838	2406375090.000000	403600594.000000	545297241.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB262_20220313_010/dw_dapi_001.tiff	27	NES	22638	2087511175.000000	321769770.000000	500751207.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB262_20220313_010/dw_dapi_001.tiff	28	NES	40558	4236840276.000000	628271004.000000	908092729.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB262_20220313_010/dw_dapi_001.tiff	29	NES	27552	2334472859.000000	395359187.000000	690087019.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB262_20220313_010/dw_dapi_001.tiff	30	NES	17338	2083693902.000000	243859910.000000	435875364.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB262_20220313_010/dw_dapi_001.tiff	31	NES	24347	2518278004.000000	341762036.000000	583398477.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB262_20220313_010/dw_dapi_001.tiff	32	NES	27939	2184581891.000000	394083618.000000	641773768.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB262_20220313_010/dw_dapi_001.tiff	33	NES	28662	2268308079.000000	406457784.000000	746128056.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB262_20220313_010/dw_dapi_001.tiff	34	NES	28822	4005206435.000000	455931493.000000	658739962.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB262_20220313_010/dw_dapi_001.tiff	35	NES	21981	2390323063.000000	305321393.000000	506666331.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB262_20220313_010/dw_dapi_001.tiff	36	NES	17218	2252964826.000000	242016952.000000	448858724.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB262_20220313_010/dw_dapi_001.tiff	37	NES	15087	1322549219.000000	211691321.000000	298035425.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB262_20220313_010/dw_dapi_001.tiff	38	NES	12670	1180227362.000000	176270542.000000	251556417.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB262_20220313_010/dw_dapi_001.tiff	39	NES	25812	2038685788.000000	355130876.000000	563176007.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB262_20220313_010/dw_dapi_001.tiff	40	NES	26288	1907765759.000000	345975050.000000	508915103.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_001/dw_dapi_001.tiff	1	NPC	18266	1030848671.000000	179568429.000000	456822999.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_001/dw_dapi_001.tiff	2	NPC	13700	788358840.000000	134459346.000000	351397380.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_001/dw_dapi_001.tiff	3	NPC	21395	1131892436.000000	207326123.000000	481628088.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_001/dw_dapi_001.tiff	4	NPC	11646	652011712.000000	111934671.000000	311947374.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_001/dw_dapi_001.tiff	5	NPC	18729	1063459747.000000	181983861.000000	390701002.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_001/dw_dapi_001.tiff	6	NPC	19624	1189285080.000000	191344387.000000	498002262.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_001/dw_dapi_001.tiff	7	NPC	17341	924681584.000000	167702496.000000	632597429.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_001/dw_dapi_001.tiff	8	NPC	17697	1193890525.000000	172488468.000000	572961523.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_001/dw_dapi_001.tiff	9	NPC	19173	1021016557.000000	186516535.000000	619294691.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_001/dw_dapi_001.tiff	10	NPC	24032	1145904804.000000	225830821.000000	588042423.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_001/dw_dapi_001.tiff	11	NPC	17528	958338827.000000	171739669.000000	694513522.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_001/dw_dapi_001.tiff	12	NPC	22693	707449934.000000	206851851.000000	408307661.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_001/dw_dapi_001.tiff	13	NPC	24006	855586747.000000	228457335.000000	503924269.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_001/dw_dapi_001.tiff	14	NPC	14506	1195277315.000000	148087966.000000	597455332.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_001/dw_dapi_001.tiff	15	NPC	22675	1077640135.000000	229290232.000000	639920305.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_001/dw_dapi_001.tiff	16	NPC	20927	1174653671.000000	201909926.000000	654015754.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_001/dw_dapi_001.tiff	17	NPC	17344	979029327.000000	170172031.000000	778719909.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_001/dw_dapi_001.tiff	18	NPC	20137	1070558054.000000	192294577.000000	822076030.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_001/dw_dapi_001.tiff	19	NPC	21181	941310667.000000	195980639.000000	513600918.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_001/dw_dapi_001.tiff	20	NPC	18298	837502865.000000	175118291.000000	502561445.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_001/dw_dapi_001.tiff	21	NPC	21860	909644672.000000	209803675.000000	473105781.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_001/dw_dapi_001.tiff	22	NPC	15079	897500843.000000	143507673.000000	485103509.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_001/dw_dapi_001.tiff	23	NPC	18411	902500008.000000	170210082.000000	466234817.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_001/dw_dapi_001.tiff	24	NPC	18855	981125645.000000	178810529.000000	458611153.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_001/dw_dapi_001.tiff	25	NPC	26739	920648360.000000	248551683.000000	516756060.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_001/dw_dapi_001.tiff	26	NPC	12277	1020261289.000000	118448409.000000	588216618.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_001/dw_dapi_001.tiff	27	NPC	17929	923520903.000000	167495670.000000	791833334.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_001/dw_dapi_001.tiff	28	NPC	16183	1155441797.000000	157895064.000000	563980457.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_001/dw_dapi_001.tiff	29	NPC	10498	685100419.000000	100447063.000000	374530048.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_001/dw_dapi_001.tiff	30	NPC	20235	885046551.000000	185546075.000000	456839562.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_002/dw_dapi_001.tiff	1	NPC	21982	1110356774.000000	210791305.000000	543659217.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_002/dw_dapi_001.tiff	2	NPC	39795	1722201080.000000	387799074.000000	751339329.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_002/dw_dapi_001.tiff	3	NPC	27856	974520564.000000	264251014.000000	548959631.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_002/dw_dapi_001.tiff	4	NPC	11709	762743059.000000	111327156.000000	314971744.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_002/dw_dapi_001.tiff	5	NPC	22122	937272207.000000	210875357.000000	401177480.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_002/dw_dapi_001.tiff	6	NPC	24518	856606043.000000	225368803.000000	412400457.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_002/dw_dapi_001.tiff	7	NPC	24702	1052766345.000000	233295096.000000	526917969.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_002/dw_dapi_001.tiff	8	NPC	24152	1170229817.000000	226043208.000000	1258280165.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_002/dw_dapi_001.tiff	9	NPC	31059	822365939.000000	287933799.000000	458537712.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_002/dw_dapi_001.tiff	10	NPC	29727	1677677268.000000	297016483.000000	798102783.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_002/dw_dapi_001.tiff	11	NPC	13946	1145251282.000000	132689778.000000	445835203.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_002/dw_dapi_001.tiff	12	NPC	29575	1588027795.000000	300860860.000000	762138623.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_002/dw_dapi_001.tiff	13	NPC	17832	991758845.000000	169913242.000000	534578032.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_002/dw_dapi_001.tiff	14	NPC	20378	1140988221.000000	194216960.000000	596910687.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_002/dw_dapi_001.tiff	15	NPC	22106	993295092.000000	208588367.000000	559862377.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_002/dw_dapi_001.tiff	16	NPC	16853	1246684262.000000	167541742.000000	527560865.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_002/dw_dapi_001.tiff	17	NPC	17694	976170713.000000	166485920.000000	786745533.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_002/dw_dapi_001.tiff	18	NPC	21236	1069750524.000000	203942847.000000	440261915.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_002/dw_dapi_001.tiff	19	NPC	40625	2685736447.000000	391182912.000000	1198911402.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_002/dw_dapi_001.tiff	20	NPC	26088	1740988656.000000	255377253.000000	650535460.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_002/dw_dapi_001.tiff	21	NPC	45481	3346799817.000000	442865077.000000	1458030253.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_002/dw_dapi_001.tiff	22	NPC	19117	831856499.000000	177271327.000000	390992090.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_002/dw_dapi_001.tiff	23	NPC	11130	674906878.000000	101535180.000000	141806501.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_002/dw_dapi_001.tiff	24	NPC	16074	1039010253.000000	155436147.000000	470071673.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_002/dw_dapi_001.tiff	25	NPC	11827	773666285.000000	111655705.000000	413964171.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_002/dw_dapi_001.tiff	26	NPC	26371	870389879.000000	239002468.000000	501477714.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_002/dw_dapi_001.tiff	27	NPC	27146	1498692208.000000	257266610.000000	1058101525.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_002/dw_dapi_001.tiff	28	NPC	25651	2009847198.000000	250650633.000000	1009231499.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_002/dw_dapi_001.tiff	29	NPC	21207	840560732.000000	198035591.000000	371934367.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_002/dw_dapi_001.tiff	30	NPC	21879	822893154.000000	201378937.000000	785850296.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_002/dw_dapi_001.tiff	31	NPC	11128	843933519.000000	107553846.000000	359987320.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_003/dw_dapi_001.tiff	1	NPC	17465	775239962.000000	167118831.000000	428356739.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_003/dw_dapi_001.tiff	2	NPC	20467	1189846348.000000	194311649.000000	611123699.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_003/dw_dapi_001.tiff	3	NPC	22615	1124092586.000000	223073555.000000	958173076.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_003/dw_dapi_001.tiff	4	NPC	17840	1098435342.000000	173606891.000000	699919673.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_003/dw_dapi_001.tiff	5	NPC	20652	1062465835.000000	196567379.000000	447679160.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_003/dw_dapi_001.tiff	6	NPC	21522	1076856437.000000	212247324.000000	498995981.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_003/dw_dapi_001.tiff	7	NPC	15864	967234946.000000	155343655.000000	351011860.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_003/dw_dapi_001.tiff	8	NPC	21290	1060813200.000000	212303650.000000	939873968.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_003/dw_dapi_001.tiff	9	NPC	36285	1742720329.000000	357116155.000000	811166013.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_003/dw_dapi_001.tiff	10	NPC	22090	1518160685.000000	225640144.000000	594657658.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_003/dw_dapi_001.tiff	11	NPC	17626	1024121513.000000	174386762.000000	916357773.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_003/dw_dapi_001.tiff	12	NPC	22344	1115391975.000000	207675760.000000	717284672.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_003/dw_dapi_001.tiff	13	NPC	23144	1170592224.000000	219312092.000000	785101248.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_003/dw_dapi_001.tiff	14	NPC	17881	1224903556.000000	169148395.000000	428406241.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_003/dw_dapi_001.tiff	15	NPC	21164	1037745060.000000	202525451.000000	687069327.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_003/dw_dapi_001.tiff	16	NPC	18370	936809093.000000	173039743.000000	616121085.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_003/dw_dapi_001.tiff	17	NPC	22471	1097990475.000000	217626383.000000	534142937.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_003/dw_dapi_001.tiff	18	NPC	15579	1185863980.000000	149167803.000000	403411221.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_003/dw_dapi_001.tiff	19	NPC	16435	1130790692.000000	159190234.000000	462088757.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_003/dw_dapi_001.tiff	20	NPC	14918	562907477.000000	139704305.000000	255961978.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_003/dw_dapi_001.tiff	21	NPC	18759	1301893051.000000	184215859.000000	721151222.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_004/dw_dapi_001.tiff	1	NPC	18571	1250102711.000000	193671214.000000	540004132.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_004/dw_dapi_001.tiff	2	NPC	17360	1282377481.000000	180213503.000000	432719821.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_004/dw_dapi_001.tiff	3	NPC	13754	1119668727.000000	143328529.000000	607080316.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_004/dw_dapi_001.tiff	4	NPC	15515	1296365548.000000	157386921.000000	414009058.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_004/dw_dapi_001.tiff	5	NPC	19114	1382809564.000000	197350635.000000	626196076.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_004/dw_dapi_001.tiff	6	NPC	14245	1286963582.000000	147879693.000000	400611362.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_004/dw_dapi_001.tiff	7	NPC	27025	2090297923.000000	274777575.000000	687749632.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_004/dw_dapi_001.tiff	8	NPC	10964	1020714240.000000	118037904.000000	507877127.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_004/dw_dapi_001.tiff	9	NPC	20189	1086149110.000000	197368896.000000	464893267.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_004/dw_dapi_001.tiff	10	NPC	19919	1121905467.000000	197423119.000000	456685520.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_004/dw_dapi_001.tiff	11	NPC	17820	1453938903.000000	192443094.000000	512591607.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_004/dw_dapi_001.tiff	12	NPC	13408	1051121169.000000	134790300.000000	374906828.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_004/dw_dapi_001.tiff	13	NPC	19741	1236101266.000000	198361635.000000	656103059.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_004/dw_dapi_001.tiff	14	NPC	25428	2862457879.000000	264574062.000000	853384921.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_004/dw_dapi_001.tiff	15	NPC	25560	2267324432.000000	270498560.000000	802462876.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_004/dw_dapi_001.tiff	16	NPC	17358	988082926.000000	168966552.000000	378118828.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_004/dw_dapi_001.tiff	17	NPC	21753	1117812226.000000	219281565.000000	547072364.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_004/dw_dapi_001.tiff	18	NPC	23389	1306308444.000000	228452660.000000	701285785.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_004/dw_dapi_001.tiff	19	NPC	25616	1497976692.000000	262023584.000000	700516708.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_005/dw_dapi_001.tiff	1	NPC	15443	1067043739.000000	158912160.000000	431694446.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_005/dw_dapi_001.tiff	2	NPC	16795	1014810153.000000	165116710.000000	414111080.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_005/dw_dapi_001.tiff	3	NPC	26922	2664283034.000000	275845838.000000	638783979.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_005/dw_dapi_001.tiff	4	NPC	15328	996324640.000000	152960530.000000	509694627.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_005/dw_dapi_001.tiff	5	NPC	16414	1176794422.000000	166344003.000000	590213904.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_005/dw_dapi_001.tiff	6	NPC	18508	1139240646.000000	184238584.000000	577635948.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_005/dw_dapi_001.tiff	7	NPC	23988	1051615096.000000	232282533.000000	534770336.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_005/dw_dapi_001.tiff	8	NPC	9703	681527844.000000	95314211.000000	192070100.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_005/dw_dapi_001.tiff	9	NPC	10284	816605342.000000	107661401.000000	676511787.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_005/dw_dapi_001.tiff	10	NPC	22221	1121038726.000000	217663110.000000	1093178625.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_005/dw_dapi_001.tiff	11	NPC	17193	999681728.000000	167676213.000000	635450814.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_005/dw_dapi_001.tiff	12	NPC	19092	1192438620.000000	187849313.000000	438725831.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_005/dw_dapi_001.tiff	13	NPC	16284	1152680210.000000	163206961.000000	465232613.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_005/dw_dapi_001.tiff	14	NPC	32345	2216955188.000000	337501973.000000	756703679.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_005/dw_dapi_001.tiff	15	NPC	11967	598084393.000000	116214238.000000	439208008.000000
